Country/Region,Argentina,Australia,Austria,Bahamas,Bangladesh,Barbados,Belgium,Bolivia,Brazil,Bulgaria,Canada,Chile,China,Colombia,Costa Rica,Croatia,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, South",Kuwait,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Morocco,Namibia,Nepal,Netherlands,New Zealand,North Macedonia,Norway,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Senegal,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Suriname,Sweden,Switzerland,Taiwan*,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,US,Venezuela,Vietnam,Zambia,Zimbabwe
08/01/2020, <1, <1,0,0,0,0,0,0,0,0, <1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <1,0, <1,0,0, <1,0,0,0,0,0,0, <1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <1,0, <1,0,0,0,0,0,0, <1,0,0,0,0,0,0,0, <1,0,0,0, <1,0, <1,0,0,0,0
09/01/2020,<1,<1,<1,0,0,0,<1,0,<1,0,<1,0,2,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,<1,0,<1,0,0,0,0,0,0,0,0,0,1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,0,0,<1,0,0,0,0,0,<1,<1,<1,<1,0,<1,<1,0,0,<1,0,0,<1,<1,0,<1,<1,1,0,<1,<1,0,0,0,<1,<1,0,<1,0,0,0,0
10/01/2020,0,<1,0,0,0,0,<1,0,0,0,<1,0,0,0,0,<1,0,0,0,0,0,0,0,0,<1,0,<1,0,0,0,0,0,0,0,0,0,0,<1,0,<1,0,0,<1,<1,0,0,0,0,0,<1,0,<1,0,0,0,<1,<1,0,<1,0,0,0,0,0,<1,<1,<1,<1,0,<1,<1,0,0,<1,0,0,0,0,0,0,<1,<1,0,0,0,0,0,0,<1,<1,0,<1,0,<1,0,0
11/01/2020,0,<1,0,0,0,0,0,0,0,0,<1,0,0,0,0,0,0,<1,0,0,<1,0,0,<1,<1,0,<1,<1,0,0,0,<1,0,0,0,<1,0,<1,0,<1,1,0,<1,0,1,0,0,1,0,<1,0,<1,0,0,0,0,<1,0,<1,0,<1,0,0,0,<1,<1,0,0,0,<1,0,0,0,<1,0,<1,0,0,0,<1,<1,<1,0,0,0,0,0,<1,0,<1,0,<1,0,0,0,0
12/01/2020,<1,<1,<1,0,0,0,0,0,0,0,<1,<1,0,0,0,0,0,<1,0,0,0,0,2,0,<1,0,<1,<1,0,0,0,<1,0,0,0,0,0,<1,0,<1,1,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,0,0,<1,0,0,0,0,0,<1,0,0,0,0,<1,0,0,0,<1,0,0,0,<1,0,<1,0,1,0,0,0,0,0,<1,0,<1,0,<1,0,0,0,0
13/01/2020,<1,<1,0,0,0,0,<1,0,<1,0,<1,0,1,0,0,0,0,0,0,<1,0,0,0,<1,<1,0,<1,<1,0,0,0,<1,0,0,0,0,0,<1,0,<1,0,0,<1,0,0,0,5,0,0,<1,0,<1,0,0,0,0,<1,0,<1,0,0,0,0,<1,<1,0,0,0,0,<1,<1,0,0,<1,0,0,<1,<1,0,<1,0,<1,0,1,0,0,0,0,0,<1,<1,<1,0,<1,0,0
14/01/2020,<1,<1,0,0,0,0,0,<1,<1,<1,<1,0,1,<1,0,0,0,0,0,0,0,0,0,<1,<1,0,<1,0,0,0,0,<1,<1,0,<1,0,0,<1,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,<1,<1,0,0,0,0,0,0,0,<1,<1,<1,<1,0,<1,0,0,<1,<1,0,0,<1,<1,0,<1,<1,<1,0,1,0,<1,0,0,<1,<1,0,<1,0,<1,1,0
15/01/2020,<1,<1,0,0,0,0,0,0,<1,0,<1,<1,1,<1,0,0,0,0,0,0,<1,0,0,0,<1,0,<1,0,0,0,0,<1,<1,0,0,0,0,0,0,<1,0,0,<1,0,0,0,0,0,0,<1,0,<1,0,0,0,0,0,1,0,0,0,0,0,<1,<1,<1,<1,<1,<1,<1,<1,0,0,0,0,<1,<1,<1,0,<1,<1,<1,0,1,0,0,0,0,0,<1,0,<1,<1,<1,0,0
16/01/2020,<1,<1,0,0,0,0,<1,0,<1,0,<1,<1,1,0,0,0,0,<1,0,<1,<1,0,0,1,<1,0,<1,<1,0,0,0,<1,<1,<1,0,<1,<1,<1,0,3,0,0,<1,0,1,0,0,0,<1,1,0,<1,0,0,0,<1,<1,1,<1,<1,0,0,0,<1,1,<1,<1,<1,<1,<1,<1,0,0,1,0,0,<1,<1,0,<1,<1,1,0,1,0,<1,0,<1,0,<1,0,<1,0,<1,0,0
17/01/2020,<1,<1,<1,0,<1,0,0,0,<1,0,<1,<1,2,<1,0,0,0,<1,0,0,<1,0,0,<1,<1,0,<1,<1,0,0,0,<1,<1,0,0,0,0,<1,0,1,0,0,<1,0,0,0,0,0,0,<1,0,1,<1,0,1,<1,0,1,<1,<1,0,0,0,<1,<1,<1,<1,<1,<1,<1,0,0,0,<1,0,0,<1,<1,0,<1,<1,<1,0,<1,0,<1,0,<1,0,<1,0,<1,0,<1,0,0
18/01/2020,<1,<1,<1,0,<1,0,<1,0,<1,0,<1,<1,2,<1,0,1,0,<1,0,<1,<1,0,0,1,<1,0,<1,<1,0,<1,2,<1,<1,<1,0,<1,0,<1,0,1,0,<1,<1,0,0,0,0,1,0,<1,0,1,0,0,1,<1,<1,0,<1,<1,0,0,0,0,1,<1,<1,<1,<1,<1,<1,0,<1,<1,0,0,<1,<1,0,<1,<1,<1,0,<1,<1,<1,0,0,<1,<1,<1,<1,0,<1,0,0
19/01/2020,<1,<1,<1,2,0,0,<1,<1,<1,0,<1,<1,3,<1,0,<1,<1,0,<1,<1,<1,0,0,<1,<1,0,<1,<1,0,<1,0,<1,<1,0,0,0,<1,<1,1,1,0,<1,<1,0,0,0,0,0,0,<1,0,<1,0,2,0,<1,<1,0,<1,0,0,0,<1,<1,1,<1,<1,<1,0,<1,<1,1,<1,1,<1,0,<1,<1,3,<1,<1,<1,0,1,0,<1,0,<1,<1,<1,0,<1,0,<1,0,0
20/01/2020,<1,1,1,2,<1,3,<1,<1,<1,0,1,1,20,<1,1,1,<1,<1,<1,<1,<1,1,0,2,<1,2,1,<1,0,<1,0,<1,1,<1,<1,<1,1,<1,1,2,0,0,1,<1,1,1,0,0,<1,1,0,1,0,0,<1,1,1,1,<1,<1,1,0,<1,<1,2,<1,<1,<1,<1,<1,0,0,0,2,0,0,<1,<1,0,2,<1,2,0,2,1,<1,0,<1,<1,<1,<1,<1,<1,<1,0,0
21/01/2020,2,4,1,7,1,0,1,3,1,1,3,3,42,1,3,1,1,2,3,2,<1,4,0,3,1,3,1,2,3,<1,0,<1,2,1,<1,1,2,<1,2,3,1,<1,1,1,1,1,0,1,1,3,1,9,1,1,1,3,2,1,2,<1,2,0,2,1,18,1,1,1,1,1,<1,0,2,6,<1,1,1,1,3,3,1,5,0,3,1,1,<1,1,1,1,1,3,1,1,2,1
22/01/2020,4,3,2,2,1,21,2,9,3,1,5,8,53,9,11,2,1,3,7,9,1,2,8,5,1,2,3,3,13,1,2,1,7,4,<1,1,2,1,2,5,2,1,3,1,6,4,0,2,4,5,0,32,1,1,2,4,3,2,4,1,10,2,11,4,28,1,1,1,1,3,1,<1,3,9,1,<1,1,1,6,5,1,7,2,6,1,3,<1,4,2,2,4,3,5,2,2,1
23/01/2020,7,4,2,2,<1,3,3,12,4,1,7,11,80,11,15,4,4,4,9,12,2,2,4,9,3,4,3,3,14,3,7,1,22,18,2,4,3,2,2,9,8,1,7,4,2,6,0,4,5,14,3,23,2,2,2,5,5,2,4,3,8,4,20,5,28,2,3,3,2,4,3,0,3,17,3,2,2,2,9,10,3,6,3,9,2,7,1,4,4,4,3,4,10,14,4,1
24/01/2020,7,7,6,2,2,3,10,11,4,3,10,8,82,9,12,8,9,6,10,12,3,11,9,23,9,8,6,5,15,7,10,2,34,32,3,5,7,2,2,12,19,3,8,6,8,13,0,6,7,21,9,15,5,6,7,17,7,6,11,4,8,2,18,5,30,3,5,5,3,5,5,5,5,28,6,1,3,4,6,19,5,5,1,16,6,9,1,8,6,5,5,8,7,21,3,5
25/01/2020,9,20,11,5,4,27,16,9,4,4,15,7,100,9,9,11,15,11,11,13,7,14,7,11,12,9,10,7,9,12,9,3,62,30,5,6,17,3,8,15,36,3,11,11,15,27,21,9,9,55,14,13,7,9,11,21,18,10,12,8,7,18,11,5,37,6,10,10,6,6,8,6,11,30,8,5,5,4,16,16,8,10,7,29,11,7,1,9,10,5,5,9,7,18,4,6
26/01/2020,7,17,18,4,6,6,9,8,5,5,22,8,99,10,9,12,17,9,7,9,9,9,21,14,8,23,12,6,7,13,10,3,98,20,5,6,16,4,7,18,27,5,12,8,20,23,24,25,8,56,20,10,7,5,9,16,15,8,15,7,7,30,7,3,47,5,8,8,6,6,10,5,10,35,16,7,6,3,0,24,13,13,3,30,11,9,2,12,12,6,3,10,7,44,4,11
27/01/2020,7,19,12,7,6,18,9,6,6,5,21,8,84,10,6,10,25,13,7,23,7,25,22,13,8,17,12,6,6,14,17,5,100,13,5,7,13,4,9,21,28,5,18,8,11,9,0,9,10,54,7,8,9,6,10,20,22,8,12,9,5,32,12,8,56,6,6,6,7,7,8,4,8,34,14,8,7,3,0,27,13,11,13,34,10,11,2,15,12,6,5,11,6,49,5,5
28/01/2020,9,22,13,14,7,23,8,18,12,8,25,10,80,11,8,13,20,25,12,21,6,19,15,12,8,16,24,7,12,19,24,8,58,19,4,8,10,8,53,36,18,12,21,7,21,18,11,13,15,45,13,8,6,12,11,26,20,12,14,11,7,24,28,14,45,10,6,6,8,8,8,7,10,52,12,6,9,6,11,23,11,11,7,30,18,12,3,14,13,7,7,12,7,38,9,13
29/01/2020,10,21,10,19,4,15,8,17,15,10,23,10,80,10,12,11,12,20,10,19,6,30,16,41,7,14,20,8,10,23,17,7,36,24,4,8,11,7,15,37,13,9,16,9,20,23,0,17,14,40,16,11,8,12,8,19,20,8,19,10,8,18,34,8,41,12,8,8,6,7,10,4,9,45,9,10,13,5,3,22,10,12,8,29,17,13,3,12,42,8,10,11,7,31,11,6
30/01/2020,15,22,10,12,6,16,9,18,13,10,22,9,69,10,12,14,12,14,11,21,7,23,14,26,9,18,18,12,14,15,12,10,28,33,4,14,16,14,20,42,15,7,17,12,19,22,0,23,13,38,12,15,7,13,9,19,20,11,20,11,12,17,13,9,100,9,10,10,6,7,11,5,8,53,12,11,13,7,3,27,10,15,16,25,19,16,5,9,33,11,6,13,8,37,9,6
31/01/2020,15,20,12,33,6,23,8,17,11,7,19,9,72,11,16,15,10,14,16,19,10,40,13,18,8,26,17,11,11,13,16,10,24,46,7,15,20,22,18,33,24,7,24,13,36,22,12,21,9,40,15,18,7,16,13,18,26,16,18,12,17,18,11,10,84,9,13,13,8,11,11,4,10,44,17,10,14,8,32,46,10,12,13,28,17,16,3,10,23,18,10,12,9,64,12,16
01/02/2020,10,18,10,12,6,18,7,11,7,10,14,9,63,9,13,13,10,12,12,18,7,23,18,13,6,13,13,7,10,9,21,8,21,36,4,10,17,12,12,22,17,5,18,8,23,17,0,20,10,31,9,12,8,21,14,13,20,6,14,10,12,11,6,7,39,8,13,13,7,8,10,2,8,36,9,6,10,8,6,28,7,12,9,19,8,11,2,8,16,9,7,10,10,43,11,16
02/02/2020,8,14,8,14,5,9,6,11,6,8,12,7,59,8,11,12,7,10,11,12,7,15,8,13,6,10,12,6,11,10,18,8,22,41,3,10,23,8,14,18,16,8,17,8,12,17,42,16,11,28,6,13,6,18,14,13,17,9,11,8,11,10,6,7,34,6,10,10,5,6,11,5,5,34,9,8,11,6,9,20,6,9,4,20,10,9,3,7,16,7,5,8,9,37,8,11
03/02/2020,6,13,6,13,4,15,6,9,5,7,11,6,54,5,8,12,6,11,11,10,8,9,7,10,4,9,9,5,7,7,5,8,18,35,3,7,22,5,11,18,14,6,15,10,15,12,16,13,8,27,6,10,6,14,11,10,14,5,10,6,8,20,6,4,30,5,7,7,5,5,8,2,6,36,8,6,10,4,11,18,6,11,7,15,5,8,4,6,11,6,5,7,6,37,7,8
04/02/2020,5,12,6,13,4,16,9,10,4,8,10,4,36,4,4,10,7,8,14,8,6,11,7,7,4,5,8,5,7,7,11,7,15,25,2,6,18,5,5,16,13,6,15,7,14,10,0,8,5,31,5,8,5,14,9,11,14,9,8,5,12,15,4,4,26,4,7,7,4,5,7,10,4,45,5,4,9,3,12,16,4,11,4,18,6,7,3,5,10,5,3,6,6,30,7,8
05/02/2020,7,11,6,7,4,13,6,15,4,6,10,5,36,5,7,6,5,8,24,7,5,10,11,6,4,7,8,4,6,5,8,6,16,18,2,6,17,4,6,17,6,4,12,6,12,10,12,11,3,34,6,7,3,8,6,9,11,4,6,5,9,5,5,4,27,4,7,7,4,4,5,9,4,61,5,5,9,3,3,14,5,11,9,16,4,6,3,6,9,5,4,6,7,26,10,9
06/02/2020,6,12,5,7,3,3,6,18,4,4,10,6,41,4,7,6,5,7,26,5,4,8,8,7,4,7,7,3,5,4,12,6,16,14,1,8,15,4,7,15,10,5,14,5,16,5,6,14,6,34,5,7,3,7,6,9,13,5,7,5,7,11,4,4,22,4,5,5,3,4,6,7,2,63,5,4,11,3,11,12,5,10,10,15,3,6,4,5,10,7,2,6,6,26,4,10
07/02/2020,7,13,5,13,3,16,5,14,4,6,11,9,34,5,7,3,5,10,21,6,4,8,6,7,5,7,7,4,6,5,12,6,14,17,2,8,18,4,7,16,4,6,14,7,7,7,0,9,5,36,4,8,4,8,8,9,15,7,9,5,8,8,6,4,23,4,7,7,6,4,5,9,4,100,4,5,9,3,6,12,5,12,9,16,5,5,4,5,9,7,2,7,6,24,10,9
08/02/2020,6,11,5,21,3,3,5,12,3,7,10,8,43,5,8,6,4,7,8,7,5,11,9,7,7,5,7,5,8,4,16,5,15,14,1,6,18,4,8,13,7,3,11,6,10,7,10,5,6,35,4,7,4,9,6,8,13,7,7,4,6,5,3,4,17,4,4,4,6,4,4,5,2,94,4,3,8,4,6,12,5,10,6,13,5,4,4,4,10,7,3,6,7,21,9,11
09/02/2020,4,10,4,9,3,12,4,11,3,3,9,6,37,5,6,6,4,6,9,6,3,5,4,7,5,5,6,4,4,4,11,5,13,9,1,5,18,4,2,11,5,3,8,6,8,7,0,9,8,33,4,6,4,12,5,7,12,6,7,3,6,9,3,3,16,3,5,5,4,3,5,3,3,87,4,4,7,4,0,9,5,8,7,15,3,4,3,5,11,6,2,6,6,21,8,11
10/02/2020,3,10,4,14,5,22,3,7,3,7,9,5,31,4,4,5,4,5,8,5,4,9,7,7,5,5,5,4,6,4,14,5,13,7,1,7,16,4,7,11,6,4,8,6,11,4,17,7,4,34,5,5,4,7,8,7,14,4,7,3,4,11,3,4,20,3,5,5,4,3,3,5,2,94,3,5,8,4,3,10,4,11,7,15,3,4,5,5,8,10,2,5,4,19,5,16
11/02/2020,4,10,4,9,5,15,4,9,3,5,8,6,19,5,5,4,4,7,5,5,4,7,5,9,4,5,5,6,4,3,12,4,13,6,1,6,15,5,9,12,6,4,7,3,8,5,6,5,4,34,3,6,2,7,4,7,12,6,6,3,4,16,3,3,18,3,6,6,4,2,4,5,4,80,4,6,7,4,8,10,4,9,11,14,3,4,4,4,7,8,2,6,6,16,6,7
12/02/2020,4,9,4,9,5,12,3,9,2,4,7,6,28,6,5,6,4,6,6,4,4,5,9,6,4,6,6,7,4,3,13,4,14,7,1,6,13,4,5,13,6,4,6,3,9,5,10,8,5,31,4,6,3,3,8,7,10,4,6,3,5,5,3,3,15,3,5,5,7,2,5,4,3,73,4,4,6,3,3,8,4,8,6,13,5,4,3,4,7,8,3,5,5,15,11,8
13/02/2020,3,11,5,13,5,3,6,7,2,6,8,6,19,6,5,5,3,7,5,3,3,9,7,6,4,6,7,5,4,4,7,5,14,5,1,6,14,4,8,21,6,4,6,4,7,5,6,7,6,33,2,6,4,8,6,7,11,8,8,4,4,9,3,3,12,3,4,4,6,2,4,4,4,75,3,7,6,3,0,11,5,8,8,13,3,4,6,4,7,8,3,6,4,18,9,11
14/02/2020,3,9,4,12,4,6,4,7,2,5,7,5,20,6,9,5,3,5,2,3,6,9,15,5,3,6,6,4,3,3,6,5,11,4,1,3,15,3,6,25,7,4,5,3,5,5,0,6,4,26,1,5,3,6,7,5,11,4,5,3,3,4,3,2,11,3,4,4,5,2,4,2,3,63,3,3,5,3,0,8,4,7,9,10,4,3,3,4,7,6,3,4,2,14,3,8
15/02/2020,3,8,4,5,3,3,3,5,2,2,6,3,24,5,6,4,5,5,3,2,9,13,7,7,4,3,6,4,1,2,0,4,12,5,1,4,14,4,6,23,8,4,5,4,11,3,11,9,4,21,10,4,3,3,6,6,10,3,5,2,3,8,3,2,9,3,4,4,4,2,4,4,3,59,4,4,6,2,3,8,4,8,7,10,3,3,2,4,6,5,1,4,3,15,7,5
16/02/2020,3,7,3,2,5,0,3,5,2,5,6,3,19,4,6,3,2,5,2,5,6,12,11,4,3,3,5,3,1,2,4,4,10,7,1,3,12,3,7,20,6,4,4,4,8,6,0,5,4,22,6,4,2,6,5,5,10,3,4,2,3,5,3,2,9,3,4,4,3,2,3,3,3,50,3,3,6,2,3,5,4,6,7,9,3,3,2,5,7,4,2,4,3,13,3,6
17/02/2020,2,7,2,4,3,6,3,4,2,4,6,4,18,5,3,2,3,6,4,3,4,5,3,4,3,2,5,3,4,2,4,4,9,4,1,4,13,3,5,27,4,3,4,4,5,4,0,4,5,21,5,4,3,3,4,5,9,5,4,2,4,9,2,2,10,2,4,4,3,2,4,4,2,42,2,4,6,2,12,6,4,10,6,10,3,3,3,4,5,4,2,4,3,12,4,8
18/02/2020,2,6,3,6,3,3,3,6,2,4,6,5,22,5,4,2,4,3,3,4,4,3,10,4,3,5,4,2,16,2,6,3,7,4,1,4,10,3,6,22,5,5,5,2,6,4,5,3,4,17,4,3,2,2,3,5,7,4,3,2,3,6,2,2,9,2,3,3,3,1,4,2,2,37,3,3,5,2,3,7,3,7,5,10,3,3,2,4,4,4,2,4,3,10,8,3
19/02/2020,2,6,3,6,3,11,2,2,1,4,5,5,15,4,4,2,3,3,3,3,4,4,6,4,2,2,4,2,19,2,4,3,7,41,1,3,9,3,3,24,6,6,9,3,7,4,0,4,3,16,3,3,3,2,4,4,7,2,3,2,2,11,2,2,9,2,2,2,2,1,4,3,1,34,2,3,4,2,9,5,3,8,4,11,2,6,2,4,5,3,2,4,2,10,4,7
20/02/2020,2,6,3,6,2,3,2,2,1,2,5,7,16,3,4,2,3,4,3,2,3,5,7,4,2,2,4,2,6,2,7,3,7,100,5,3,8,2,4,30,4,5,14,2,2,4,13,7,3,14,2,3,2,4,4,4,6,5,4,2,3,6,2,2,8,2,2,2,2,1,2,5,2,31,1,5,4,2,0,5,3,7,9,9,1,6,2,7,3,3,1,3,2,9,4,7
21/02/2020,2,6,4,9,2,0,4,3,1,2,5,4,23,3,5,3,3,3,2,3,3,3,11,5,3,4,4,3,5,2,9,2,7,93,5,3,16,36,5,32,7,3,19,4,7,61,7,4,1,14,1,3,3,4,2,5,7,5,4,2,2,6,2,2,7,2,3,3,3,2,3,3,2,31,2,6,4,3,0,7,5,6,10,10,2,9,3,5,5,3,2,4,4,8,2,6
22/02/2020,3,7,8,6,3,15,6,3,1,6,5,3,15,4,5,10,7,5,3,2,4,7,2,6,5,6,7,8,2,4,7,2,7,92,10,5,36,73,5,33,9,4,20,9,10,29,0,9,7,14,12,3,4,5,4,8,9,5,6,2,2,6,3,2,7,4,6,6,9,2,4,3,5,33,3,15,4,6,3,11,11,7,8,12,2,12,2,6,8,4,3,4,2,9,2,1
23/02/2020,5,8,23,14,3,3,12,4,2,11,8,4,21,5,7,27,10,13,6,6,5,15,5,10,10,16,17,18,5,12,6,3,8,93,7,10,33,100,3,30,17,4,21,9,14,21,10,16,21,16,17,4,9,3,5,16,10,16,11,3,5,7,3,3,8,8,11,11,25,3,4,17,8,34,8,31,5,11,3,18,25,8,9,12,10,18,2,7,8,6,3,5,3,11,3,5
24/02/2020,8,12,29,17,4,9,19,7,3,31,11,6,16,9,8,40,17,16,6,8,4,14,6,15,15,20,21,31,5,17,21,3,9,87,14,15,31,88,2,36,16,4,21,35,22,25,13,27,22,16,43,7,12,3,4,24,13,42,14,5,7,10,6,5,10,14,13,13,38,3,8,14,16,37,13,48,6,19,0,22,28,9,5,17,16,22,3,9,10,9,8,8,6,11,4,8
